"Entity","Code","Year","hdi","gdp","population_historical","owid_region","dev_status","hdi_band","gdp_band"
"Samoa","WSM",2008,0.702,6182.763,190075,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2009,0.694,6104.1274,191492,"Oceania","Developing","Medium","Upper-middle"
"Samoa","WSM",2010,0.708,6427.3115,192987,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2011,0.711,6616.771,194668,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2012,0.707,6311.961,196469,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2013,0.706,6262.3237,198245,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2014,0.706,6247.905,200009,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2015,0.708,6432.36,201744,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2016,0.712,6887.305,203459,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2017,0.712,6919.0156,205372,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2018,0.711,6805.0454,207552,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2019,0.708,7033.521,209753,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2020,0.708,6745.306,211900,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2021,0.706,6214.017,213745,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2022,0.703,5843.772,215224,"Oceania","Developing","High","Upper-middle"
"Samoa","WSM",2023,0.708,6304.346,216630,"Oceania","Developing","High","Upper-middle"
"San Marino","SMR",2000,0.881,77149.414,26774,NA,"Developed","Very High","High-income"
"San Marino","SMR",2001,0.883,80420.77,27133,NA,"Developed","Very High","High-income"
"San Marino","SMR",2002,0.885,79649.53,27473,NA,"Developed","Very High","High-income"
"San Marino","SMR",2003,0.888,81688.375,27825,NA,"Developed","Very High","High-income"
"San Marino","SMR",2004,0.89,80724.81,28178,NA,"Developed","Very High","High-income"
"San Marino","SMR",2005,0.893,81632.17,28551,NA,"Developed","Very High","High-income"
"San Marino","SMR",2006,0.895,83781.55,28911,NA,"Developed","Very High","High-income"
"San Marino","SMR",2007,0.898,86785.016,29289,NA,"Developed","Very High","High-income"
"San Marino","SMR",2008,0.9,85120.29,29666,NA,"Developed","Very High","High-income"
"San Marino","SMR",2009,0.903,73093.83,30060,NA,"Developed","Very High","High-income"
"San Marino","SMR",2010,0.905,68669.25,30593,NA,"Developed","Very High","High-income"
"San Marino","SMR",2011,0.902,64214.117,32133,NA,"Developed","Very High","High-income"
"San Marino","SMR",2012,0.893,58176.38,33441,NA,"Developed","Very High","High-income"
"San Marino","SMR",2013,0.896,58467.977,33595,NA,"Developed","Very High","High-income"
"San Marino","SMR",2014,0.897,58743.586,33699,NA,"Developed","Very High","High-income"
"San Marino","SMR",2015,0.896,59647.66,33879,NA,"Developed","Very High","High-income"
"San Marino","SMR",2016,0.898,60669.82,34143,NA,"Developed","Very High","High-income"
"San Marino","SMR",2017,0.903,59524.56,34357,NA,"Developed","Very High","High-income"
"San Marino","SMR",2018,0.904,59194.043,34504,NA,"Developed","Very High","High-income"
"San Marino","SMR",2019,0.908,60171.047,34627,NA,"Developed","Very High","High-income"
"San Marino","SMR",2020,0.895,55998.07,34739,NA,"Developed","Very High","High-income"
"San Marino","SMR",2021,0.903,64745.133,34546,NA,"Developed","Very High","High-income"
"San Marino","SMR",2022,0.91,70887.57,34066,NA,"Developed","Very High","High-income"
"Sao Tome and Principe","STP",2005,0.535,4371.497,161603,"Africa","Developing","Low","Upper-middle"
"Sao Tome and Principe","STP",2006,0.546,4644.1807,165608,"Africa","Developing","Low","Upper-middle"
"Sao Tome and Principe","STP",2007,0.552,4698.084,169668,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2008,0.557,4873.181,173755,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2009,0.561,4919.1953,177829,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2010,0.564,4882.048,181774,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2011,0.569,4876.473,185618,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2012,0.574,4919.5527,189406,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2013,0.585,5072.112,193111,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2014,0.596,5223.0957,196726,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2015,0.608,5210.2036,200250,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2016,0.613,5388.5093,203653,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2017,0.617,5521.2026,206942,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2018,0.621,5674.7236,210148,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2019,0.625,5702.0835,213358,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2020,0.628,5742.9473,217412,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2021,0.631,5732.6943,221926,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2022,0.636,5632.1387,226265,"Africa","Developing","Medium","Upper-middle"
"Sao Tome and Principe","STP",2023,0.637,5541.302,230834,"Africa","Developing","Medium","Upper-middle"
"Saudi Arabia","SAU",1990,0.67,60101.574,10640660,"Asia","Developing","Medium","High-income"
"Saudi Arabia","SAU",1991,0.681,62011.62,11160699,"Asia","Developing","Medium","High-income"
"Saudi Arabia","SAU",1992,0.688,61933.605,11686632,"Asia","Developing","Medium","High-income"
"Saudi Arabia","SAU",1993,0.693,59475.723,12215814,"Asia","Developing","Medium","High-income"
"Saudi Arabia","SAU",1994,0.699,57526.95,12749987,"Asia","Developing","Medium","High-income"
"Saudi Arabia","SAU",1995,0.705,55364.84,13289193,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",1996,0.711,54954.16,13830949,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",1997,0.718,54274.516,14374902,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",1998,0.725,53750.04,14922138,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",1999,0.729,51511.367,15472018,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2000,0.737,51588.91,16177682,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2001,0.744,49143.09,17041344,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2002,0.75,46435.48,17910859,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2003,0.762,48152.598,18786715,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2004,0.773,49961.168,19669438,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2005,0.782,50638.95,20559827,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2006,0.785,50124.52,21459088,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2007,0.786,49151.656,22368262,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2008,0.792,50155.836,23287838,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2009,0.794,47715.746,24217606,"Asia","Developing","High","High-income"
"Saudi Arabia","SAU",2010,0.801,50620.293,25157085,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2011,0.811,53692.3,26105592,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2012,0.819,54267.215,27062388,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2013,0.827,52711.688,28026782,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2014,0.841,53396.152,28998069,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2015,0.851,52983.137,29974899,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2016,0.86,51997.344,30717760,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2017,0.869,52431.84,30782349,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2018,0.875,55508.875,30365068,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2019,0.878,56365.508,30472767,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2020,0.875,51782.57,30991155,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2021,0.878,55768.234,31328320,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2022,0.893,57351.875,32175301,"Asia","Developed","Very High","High-income"
"Saudi Arabia","SAU",2023,0.9,55055.4,33264239,"Asia","Developed","Very High","High-income"
"Senegal","SEN",1990,0.377,2923.3442,7720473,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1991,0.379,2917.0142,7943038,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1992,0.381,2874.003,8168344,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1993,0.382,2834.028,8396241,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1994,0.382,2757.8608,8624033,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1995,0.384,2835.0327,8848068,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1996,0.385,2822.4683,9066977,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1997,0.386,2840.6082,9283463,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1998,0.389,2938.6917,9502907,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",1999,0.392,3050.178,9730850,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2000,0.398,3093.2878,9968224,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2001,0.404,3149.331,10212891,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2002,0.409,3075.2317,10466169,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2003,0.416,3170.035,10721133,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2004,0.423,3240.302,10975659,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2005,0.43,3301.8208,11235423,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2006,0.438,3301.0315,11500045,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2007,0.45,3316.4204,11770292,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2008,0.462,3359.7056,12048913,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2009,0.47,3371.4617,12337348,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2010,0.477,3403.5671,12635365,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2011,0.491,3362.8794,12958851,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2012,0.499,3405.1086,13310451,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2013,0.504,3385.426,13710804,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2014,0.508,3484.0122,14152057,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2015,0.509,3593.7947,14593290,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2016,0.516,3710.0554,15034460,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2017,0.517,3871.4514,15474954,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2018,0.522,3998.2864,15914437,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2019,0.52,4070.6123,16352874,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2020,0.522,4018.0413,16789173,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2021,0.522,4173.6772,17220821,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2022,0.526,4227.7334,17651046,"Africa","Developing","Low","Lower-middle"
"Senegal","SEN",2023,0.53,4317.2266,18077527,"Africa","Developing","Low","Upper-middle"
"Serbia","SRB",1995,0.686,9550.561,7823230,"Europe","Developing","Medium","Upper-middle"
"Serbia","SRB",1996,0.692,10147.436,7807659,"Europe","Developing","Medium","Upper-middle"
"Serbia","SRB",1997,0.698,11088.327,7789134,"Europe","Developing","Medium","Upper-middle"
"Serbia","SRB",1998,0.699,11728.266,7765879,"Europe","Developing","Medium","Upper-middle"
"Serbia","SRB",1999,0.685,10555.402,7734319,"Europe","Developing","Medium","Upper-middle"
"Serbia","SRB",2000,0.701,11230.368,7694563,"Europe","Developing","High","Upper-middle"
"Serbia","SRB",2001,0.707,12012.258,7651885,"Europe","Developing","High","Upper-middle"
"Serbia","SRB",2002,0.711,12803.79,7616690,"Europe","Developing","High","Upper-middle"
"Serbia","SRB",2003,0.72,13422.394,7590893,"Europe","Developing","High","High-income"
"Serbia","SRB",2004,0.732,14353.383,7565790,"Europe","Developing","High","High-income"
"Serbia","SRB",2005,0.743,15246.472,7539095,"Europe","Developing","High","High-income"
"Serbia","SRB",2006,0.753,15903.596,7511339,"Europe","Developing","High","High-income"
"Serbia","SRB",2007,0.763,17218.852,7482937,"Europe","Developing","High","High-income"
"Serbia","SRB",2008,0.773,18184.746,7454231,"Europe","Developing","High","High-income"
"Serbia","SRB",2009,0.774,17684.041,7425298,"Europe","Developing","High","High-income"
"Serbia","SRB",2010,0.775,18041.307,7395821,"Europe","Developing","High","High-income"
"Serbia","SRB",2011,0.785,18188.086,7364807,"Europe","Developing","High","High-income"
"Serbia","SRB",2012,0.788,18195.398,7324574,"Europe","Developing","High","High-income"
"Serbia","SRB",2013,0.792,18366.686,7276136,"Europe","Developing","High","High-income"
"Serbia","SRB",2014,0.795,18123.219,7227156,"Europe","Developing","High","High-income"
"Serbia","SRB",2015,0.802,18452.238,7177217,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2016,0.806,19100.998,7126034,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2017,0.808,19656.764,7073456,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2018,0.814,20683.371,7019960,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2019,0.817,21782.447,6966101,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2020,0.809,21719.705,6907777,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2021,0.807,23668.523,6835386,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2022,0.826,24910.422,6791172,"Europe","Developed","Very High","High-income"
"Serbia","SRB",2023,0.833,26030.021,6773156,"Europe","Developed","Very High","High-income"
"Seychelles","SYC",2010,0.758,21708.756,94940,"Africa","Developing","High","High-income"
"Seychelles","SYC",2011,0.772,24406.412,96984,"Africa","Developing","High","High-income"
"Seychelles","SYC",2012,0.797,24919.955,99515,"Africa","Developing","High","High-income"
"Seychelles","SYC",2013,0.797,24770.652,102066,"Africa","Developing","High","High-income"
"Seychelles","SYC",2014,0.814,25379.418,104624,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2015,0.819,27032.209,107193,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2016,0.836,29905.135,109790,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2017,0.844,31595.668,112400,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2018,0.847,32841.426,115002,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2019,0.85,34346.07,117613,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2020,0.853,30056.2,120257,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2021,0.838,29979.828,122951,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2022,0.836,28540.762,125480,"Africa","Developed","Very High","High-income"
"Seychelles","SYC",2023,0.848,29468.951,127910,"Africa","Developed","Very High","High-income"
"Sierra Leone","SLE",1990,0.313,2438.674,4196781,"Africa","Developing","Low","Lower-middle"
"Sierra Leone","SLE",1991,0.303,2466.9697,4246212,"Africa","Developing","Low","Lower-middle"
"Sierra Leone","SLE",1992,0.305,2036.2424,4166312,"Africa","Developing","Low","Lower-middle"
